mmsi,latitude,longitude,sog,cog,true_heading,rate_of_turn,navigatetion_status,updated,source_name,classb_flag,ship_name,imo,callsign,length,width,draught,destination,type_and_cargo,eta
352001867,16.049171,-63.342445,11.0,136.3,136.0,0.0,0,1780295675,MSSIS,0,ATA VOYAGER,9408360,3E2778,0.0,0.0,5.2,GYGEO,80,1900-01-01 00:00:00
367023690,48.52195,-122.614494,0.0,226.0,70.0,-0.044640288,0,1780295675,MSSIS,0,AMERICAN SPIRIT,9283124,WDC4371,0.0,0.0,2.1,US0UGJ,60,1900-01-01 00:00:00
338519922,33.917744,-78.027054,0.0,360.0,511.0,0.0,15,1780295675,MSSIS,0,,0,,0.0,0.0,0.0,,37,1900-01-01 00:00:00
567111149,9.642382,99.66337,6.1,82.4,511.0,0.0,15,1780295674,MSSIS,0,ATANAKORN9,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
244660747,51.897514,4.415372,0.0,360.0,511.0,-731.3865,0,1780295675,MSSIS,0,AQUA SHUTTLE,0,PF9128,0.0,0.0,1.5,ROTTERDAM,69,1900-01-01 00:00:00
247487500,40.810875,14.33295,7.4,300.6,511.0,-731.3865,0,1780295675,MSSIS,0,SAN SALVATORE,0,IOIQ2,0.0,0.0,1.5,ITPRC,0,1900-01-01 00:00:00
338339505,47.64485,-122.311035,0.0,360.0,511.0,0.0,15,1780295675,MSSIS,0,,0,WN165BM,0.0,0.0,0.0,,37,1900-01-01 00:00:00
255805600,36.31195,-1.654595,14.6,85.6,82.0,0.0,0,1780295675,MSSIS,0,BARBARA P,9144720,CQHY,0.0,0.0,7.1,DZ ALG,79,1900-01-01 00:00:00
352006233,40.972725,2.0618534,0.0,263.0,222.0,0.4017626,0,1780295675,MSSIS,0,HMM SAGE,9998509,HOA2652,0.0,0.0,14.2,MAPTMESBCN,70,1900-01-01 00:00:00
275312000,57.394688,21.539364,0.0,0.0,511.0,-731.3865,7,1780295675,MSSIS,0,HARENGUS,8716942,YLBH,0.0,0.0,4.5,VENTSPILS,30,1900-01-01 00:00:00
225998131,39.459774,-0.316665,0.0,159.8,511.0,0.0,15,1780295675,MSSIS,0,ALFA SEVEN 458983,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
368468260,47.281105,-122.40146,0.0,243.5,511.0,0.0,15,1780295675,MSSIS,0,,0,,0.0,0.0,0.0,,37,1900-01-01 00:00:00
511100868,40.966305,28.918564,0.0,330.0,226.0,0.0,0,1780295675,MSSIS,0,MARIS,9124897,T8A4083,0.0,0.0,4.8,ISTANBUL,70,1900-01-01 00:00:00
211146270,55.71652,7.5618935,0.0,49.8,314.0,0.0,0,1780295675,MSSIS,0,WINDCAT 62,1044742,DITX,0.0,0.0,2.2,DKEBJ  OWF HR3,40,1900-01-01 00:00:00
338426024,47.621086,-122.51905,0.0,360.0,511.0,0.0,15,1780295675,MSSIS,0,,0,,0.0,0.0,0.0,,37,1900-01-01 00:00:00
316018828,49.299873,-123.02174,0.0,360.0,511.0,0.0,15,1780295675,MSSIS,0,QUEENS REACH,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
244820994,52.380222,4.8790865,0.0,360.0,511.0,-731.3865,12,1780295675,MSSIS,0,SUNSHINE,0,PG7671,0.0,0.0,0.0,,69,1900-01-01 00:00:00
368047160,48.49956,-122.60502,0.0,0.0,0.0,0.0,15,1780295675,MSSIS,0,CAVU,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
730152351,8.911148,-79.52194,0.1,89.7,511.0,-731.3865,15,1780295674,MSSIS,0,ALAMAR II,0,HKCZ2,0.0,0.0,0.0,B 2 A,37,1900-01-01 00:00:00
211894870,53.53828,9.854259,0.0,360.0,511.0,0.0,15,1780295675,MSSIS,0,FRIESLAND,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
677083600,13.034385,100.89041,0.0,46.0,79.0,0.0,1,1780295674,MSSIS,0,SHEN YUAN ZHUA 67,8536160,5IM936,0.0,0.0,2.4,ZHOU SHAN,33,1900-01-01 00:00:00
273352450,32.96349,26.548044,8.1,125.6,127.0,-4.464029,0,1780295674,MSSIS,0,ILYA REPIN,9640504,UBFI3,0.0,0.0,0.0,EG ALY,82,1900-01-01 00:00:00
24402104,51.874714,4.0304565,0.2,345.1,511.0,0.0,15,1780295675,MSSIS,0,GO47 JOHANNES,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
240184000,38.759502,24.415283,14.3,239.1,511.0,-731.3865,0,1780295674,MSSIS,0,ACHILLEAS,8711033,SYLL,0.0,0.0,4.1,SKYROSKIMI,60,1900-01-01 00:00:00
368420940,47.67915,-122.407684,0.0,360.0,214.0,0.0,15,1780295675,MSSIS,0,,0,WDQ3907,0.0,0.0,0.0,,37,1900-01-01 00:00:00
636014956,33.646343,-7.606372,0.1,355.0,334.0,0.0,1,1780295675,MSSIS,0,EM HYDRA,9338967,A8XP7,0.0,0.0,11.0,MACAS,70,1900-01-01 00:00:00
244650787,52.563187,5.46486,8.2,223.4,511.0,-731.3865,0,1780295675,MSSIS,0,ORTYGIA,0,PH4250,0.0,0.0,0.0,,20,1900-01-01 00:00:00
244030014,49.488163,0.094285,0.0,360.0,511.0,0.0,15,1780295675,MSSIS,0,,0,PD5743,0.0,0.0,0.0,,36,1900-01-01 00:00:00
538070979,34.160885,-119.224365,0.0,188.5,246.0,0.0,5,1780295675,MSSIS,0,KESTREL,0,V7DW2,0.0,0.0,1.6,SAN DIEGO,40,1900-01-01 00:00:00
367148190,29.704414,-93.54773,2.8,141.6,511.0,0.0,15,1780295675,MSSIS,0,,0,WDP9282,0.0,0.0,0.0,,30,1900-01-01 00:00:00
338421034,40.10682,-74.0527,0.0,7.2,511.0,0.0,15,1780295675,MSSIS,0,TASHTEGO,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
338242141,38.612778,-75.072655,0.0,237.9,511.0,0.0,15,1780295675,MSSIS,0,STOLLAWAY,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
338472007,42.793438,-86.12631,0.0,360.0,511.0,0.0,15,1780295675,MSSIS,0,,0,,0.0,0.0,0.0,,37,1900-01-01 00:00:00
563156800,35.03606,129.2231,0.1,52.1,80.0,0.0,0,1780295675,MSSIS,0,PACIFIC MONACO,9351103,9V7999,0.0,0.0,6.9,KRPUS,73,1900-01-01 00:00:00
368293000,48.27652,-124.099754,12.7,114.9,116.0,0.0,0,1780295675,MSSIS,0,ALASKA OCEAN,8030477,KRCT,0.0,0.0,8.0,SEATTLE WA,30,1900-01-01 00:00:00
316030507,48.669186,-123.40727,0.0,360.0,511.0,0.0,15,1780295675,MSSIS,0,,0,CFN7266,0.0,0.0,0.0,,37,1900-01-01 00:00:00
512003827,-24.76074,152.38754,0.0,360.0,511.0,0.0,15,1780295675,MSSIS,0,,0,ZMS6337,0.0,0.0,0.0,,36,1900-01-01 00:00:00
244700404,51.85854,5.41867,5.9,14.4,511.0,-731.3865,0,1780295675,MSSIS,0,NOVENO,0,PE8088,0.0,0.0,0.0,OJDC,99,1900-01-01 00:00:00
432674000,34.65165,135.42632,0.0,229.4,67.0,0.0,0,1780295675,MSSIS,0,NANIWA,0,7JEB,0.0,0.0,3.4,JP OSA 4S,51,1900-01-01 00:00:00
235069875,50.79592,-1.1091067,0.0,71.1,349.0,0.0,0,1780295675,MSSIS,0,WIGHT RYDER 1,9512537,2BWG5,0.0,0.0,1.7,RYDEPORTSMOUTH,40,1900-01-01 00:00:00
316038907,54.318916,-130.32071,0.0,360.0,511.0,-731.3865,5,1780295675,MSSIS,0,AMWAAL,0,AMWAAL,0.0,0.0,1.0,PRPR,55,1900-01-01 00:00:00
257106900,59.95048,5.2869115,0.0,360.0,511.0,-731.3865,0,1780295675,MSSIS,0,SEINES,0,LF5254,0.0,0.0,4.0,BEINSKROKEN,33,1900-01-01 00:00:00
367583130,29.75755,-95.09373,0.0,161.9,298.0,0.0,0,1780295675,MSSIS,0,ROAN,102000000,WDJ7728,0.0,0.0,3.1,US0SK00QS2,57,1900-01-01 00:00:00
367163760,29.329042,-94.7733,0.0,279.9,511.0,-731.3865,5,1780295675,MSSIS,0,GIBB GILCHRIST,0,WDJ3397,0.0,0.0,4.0,GALVESTONBOLIVAR,60,1900-01-01 00:00:00
538003878,30.063862,-90.87826,0.0,253.7,251.0,0.0,5,1780295675,MSSIS,0,MV IONIC SPIRIT,9514200,V7TT2,0.0,0.0,6.4,USMSY,70,1900-01-01 00:00:00
367710960,29.78905,-95.07619,0.0,11.6,274.0,0.0,12,1780295675,MSSIS,0,CAPTTROY GREEN,0,WDI5675,0.0,0.0,2.4,ITC DEER PARK,57,1900-01-01 00:00:00
366758680,39.789814,-72.49948,2.3,80.7,511.0,-731.3865,7,1780295675,MSSIS,0,KATHY MARIE,0,WUT5459,0.0,0.0,0.0,,30,1900-01-01 00:00:00
316002167,44.220203,-76.51565,0.0,360.0,511.0,-731.3865,5,1780295675,MSSIS,0,MV ROWEBOAT,0,CGJB,0.0,0.0,1.8,KINGSTON,33,1900-01-01 00:00:00
255909640,59.59331,4.59382,8.9,174.4,174.0,-720.00323,0,1780295675,MSSIS,0,WILSON FLEX II,9911446,CQEZ5,0.0,0.0,3.9,NOFRK,70,1900-01-01 00:00:00
372512000,10.909505,102.04564,12.8,140.6,141.0,0.4017626,0,1780295675,MSSIS,0,NYK VENUS,9312793,3EJG5,0.0,0.0,10.7,VN VUT,79,1900-01-01 00:00:00
567002290,13.054862,100.887505,0.0,232.8,511.0,-731.3865,5,1780295675,MSSIS,0,TUG 604,9016193,HSB6302,0.0,0.0,3.3,BKK,52,1900-01-01 00:00:00
232054294,36.205925,29.625967,0.0,360.0,511.0,0.0,15,1780295675,MSSIS,0,OTESAN,0,MOYU4,0.0,0.0,0.0,,0,1900-01-01 00:00:00
548747000,11.201966,99.58347,0.0,83.2,178.0,0.0,5,1780295675,MSSIS,0,ANELA SKY,9983023,DYOV,0.0,0.0,9.1,TH PKK,70,1900-01-01 00:00:00
567002850,13.369358,100.55609,1.5,102.3,142.0,0.0,8,1780295675,MSSIS,0,AMITA,8348290,HSB7510,0.0,0.0,4.0,PHETCHABURI,80,1900-01-01 00:00:00
235091452,36.44958,28.22554,0.0,319.3,511.0,0.0,15,1780295675,MSSIS,0,KATANA,0,2FHS9,0.0,0.0,0.0,,0,1900-01-01 00:00:00
368106250,37.00239,27.25675,0.0,0.0,511.0,-731.3865,1,1780295675,MSSIS,0,SIRELIS,0,WDK9736,0.0,0.0,0.0,,0,1900-01-01 00:00:00
503046340,-16.67612,145.74925,8.8,340.0,338.0,0.0,0,1780295675,MSSIS,0,MALU TROJAN,7726005,VMQ8978,0.0,0.0,2.4,CAPE  FLATTERY,70,1900-01-01 00:00:00
271010599,36.198494,29.640667,0.0,0.0,0.0,0.0,15,1780295675,MSSIS,0,DRAGOMAN 2,0,TC7796,0.0,0.0,0.0,,0,1900-01-01 00:00:00
271049852,38.818317,26.9665,0.0,0.0,511.0,-731.3865,1,1780295675,MSSIS,0,KARIA,9305362,TCA6855,0.0,0.0,0.0,TRMARTRALI,80,1900-01-01 00:00:00
235064235,36.89566,27.289541,0.0,89.4,511.0,0.0,15,1780295675,MSSIS,0,INFINITE BLUE,0,2AZO8,0.0,0.0,0.0,,0,1900-01-01 00:00:00
370195000,8.863425,-79.54259,0.0,82.0,82.0,-731.3865,15,1780295675,MSSIS,0,KID DOLPHIN,0,HP9211,0.0,0.0,0.0,B 2 A,52,1900-01-01 00:00:00
211757150,54.109615,12.10285,0.0,64.2,511.0,0.0,15,1780295676,MSSIS,0,ROSTOCK,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
525112014,9.4702,123.2691,9.7,179.0,181.0,0.0,8,1780295675,MSSIS,0,ZALECHA BARUNA,9408267,YDVB3,0.0,0.0,6.5,BALIKPAPAN,79,1900-01-01 00:00:00
205671170,41.258522,1.924165,0.0,360.0,511.0,0.0,15,1780295676,MSSIS,0,,0,OQ6711,0.0,0.0,0.0,,36,1900-01-01 00:00:00
538071849,37.30559,18.351488,13.6,102.8,103.0,-3.6158633,0,1780295675,MSSIS,0,FIVE OCEANS,9921001,V7A5875,0.0,0.0,2.8,ATHENS,37,1900-01-01 00:00:00
367064160,41.63002,-70.90414,0.0,360.0,511.0,-731.3865,15,1780295676,MSSIS,0,NORTHEAST PILOT 2,0,WSC3525,0.0,0.0,2.5,NEWPORT,50,1900-01-01 00:00:00
503148710,39.54448,2.381885,0.1,280.5,511.0,0.0,15,1780295676,MSSIS,0,SAGA,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
235081036,43.593967,7.1376166,0.0,1.2,349.0,0.0,1,1780295676,MSSIS,0,TITANIA,1008695,2DPT8,0.0,0.0,3.7,ANTIBES,37,1900-01-01 00:00:00
211388680,60.069664,19.506048,2.3,319.8,511.0,0.0,15,1780295676,MSSIS,0,PUFFIN T,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
311001898,61.24535,2.4536717,4.2,333.0,324.0,-720.00323,3,1780295676,MSSIS,0,OCEAN RELIANCE,8616609,C6JK8,0.0,0.0,4.7,TOWING 14KM CABLE,70,1900-01-01 00:00:00
258035220,59.834652,10.47762,0.0,360.0,511.0,0.0,15,1780295676,MSSIS,0,,0,LE8884,0.0,0.0,0.0,,36,1900-01-01 00:00:00
211167920,54.096607,13.436258,0.1,360.0,511.0,0.0,15,1780295676,MSSIS,0,,0,DC6452,0.0,0.0,0.0,,36,1900-01-01 00:00:00
224239000,28.14618,-15.421305,0.0,0.0,181.0,0.0,0,1780295676,MSSIS,0,BARLOVENTO EXPRESS,9237644,ECCX,0.0,0.0,3.2,MJB LPA,40,1900-01-01 00:00:00
368201010,26.792877,-80.05143,0.0,360.0,511.0,0.0,15,1780295676,MSSIS,0,COOL DADDIO,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
230660000,63.84486,23.01764,0.0,47.9,130.0,0.0,5,1780295676,MSSIS,0,VB TAURUS,9261190,OJRL,0.0,0.0,4.0,HARBOUR TUG CH12,52,1900-01-01 00:00:00
338528521,25.72071,-80.22986,0.0,360.0,511.0,0.0,15,1780295676,MSSIS,0,,0,SEABEE,0.0,0.0,0.0,,36,1900-01-01 00:00:00
205388170,51.231346,2.92411,0.0,78.7,511.0,0.0,15,1780295676,MSSIS,0,LEGACY,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
248956000,66.44215,-14.435139,12.9,116.9,511.0,-731.3865,5,1780295676,MSSIS,0,MEIN SCHIFF 2,9783576,9HA4883,0.0,0.0,8.2,ISAKU,69,1900-01-01 00:00:00
338394477,48.51957,-122.62144,0.0,96.8,511.0,0.0,15,1780295676,MSSIS,0,TIAMAT,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
232014370,57.8199,11.632406,7.7,5.7,511.0,0.0,15,1780295676,MSSIS,0,,0,MCSY2,0.0,0.0,0.0,,37,1900-01-01 00:00:00
247250280,41.63627,9.35918,0.5,299.2,511.0,0.0,15,1780295676,MSSIS,0,,0,IO4009,0.0,0.0,0.0,,36,1900-01-01 00:00:00
477995429,22.28352,114.176025,0.1,175.0,511.0,-731.3865,0,1780295676,MSSIS,0,TWINKLING STAR,0,VRS4786,0.0,0.0,0.0,,60,1900-01-01 00:00:00
235099253,46.98662,-2.382385,5.8,225.5,511.0,0.0,15,1780295676,MSSIS,0,INKA 2,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
378112454,26.092146,-80.17811,0.0,360.0,511.0,0.0,15,1780295676,MSSIS,0,ANGEL,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
440047880,34.635334,128.89563,8.2,14.4,511.0,-731.3865,0,1780295676,MSSIS,0,HAE JU HO,0,607,0.0,0.0,0.0,,30,1900-01-01 00:00:00
227905760,45.86651,-1.571225,4.6,171.4,511.0,0.0,15,1780295676,MSSIS,0,TEAMVENDE SOLOSAILOR,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
228483600,43.26676,6.587752,0.0,300.3,197.0,0.0,15,1780295676,MSSIS,0,UPSTREAM,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
667001436,35.06365,128.9954,0.0,258.7,359.0,0.0,0,1780295676,MSSIS,0,EVA PL,9046447,9LU2239,0.0,0.0,3.2,KR PUS,70,1900-01-01 00:00:00
251338110,66.30833,-18.977459,11.9,166.0,166.0,0.0,0,1780295676,MSSIS,0,SOLEY SIGURJCNS,8616207,TFSH,0.0,0.0,6.1,SIGLUFJORDUR,22,1900-01-01 00:00:00
338348307,45.60857,-122.66872,0.0,356.1,511.0,0.0,15,1780295676,MSSIS,0,HIGH PRIORITY,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
368342470,26.09429,-80.17284,0.0,294.8,511.0,0.0,15,1780295676,MSSIS,0,,0,WDP3122,0.0,0.0,0.0,,37,1900-01-01 00:00:00
304176000,54.806435,9.436215,0.0,307.1,198.0,0.0,5,1780295676,MSSIS,0,KARILIIS,9376787,V2RE8,0.0,0.0,6.0,DEFLF,70,1900-01-01 00:00:00
224050530,42.24717,-9.066082,3.2,353.5,348.0,0.0,7,1780295676,MSSIS,0,ENSENADA DE BUEU,8739891,EBVI,0.0,0.0,0.0,,0,1900-01-01 00:00:00
368259340,30.396597,-81.42978,0.0,360.0,511.0,0.0,15,1780295676,MSSIS,0,LORAX,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
636019834,34.28925,-13.382883,10.6,75.0,77.0,0.0,0,1780295676,MSSIS,0,GREAT OCEAN,9278557,D5WJ6,0.0,0.0,17.9,GIGIB,74,1900-01-01 00:00:00
440133400,34.00691,128.31187,0.5,20.9,511.0,-731.3865,0,1780295676,MSSIS,0,202GYEONGNAM,0,300,0.0,0.0,0.0,,0,1900-01-01 00:00:00
440410930,34.681095,128.46228,10.5,94.5,90.0,0.0,0,1780295676,MSSIS,0,CHARIS,9288306,230007,0.0,0.0,4.1,KWANG YANG,80,1900-01-01 00:00:00
224051950,43.571903,-5.18942,2.9,160.6,161.0,0.0,7,1780295676,MSSIS,0,FARO DE ONS,8735247,,0.0,0.0,0.0,,30,1900-01-01 00:00:00
255915742,29.612022,-95.02635,0.0,224.2,90.0,0.0,5,1780295676,MSSIS,0,BOCHEM CASABLANCA,9956410,CQ2200,0.0,0.0,9.1,HOUSTON,89,1900-01-01 00:00:00
265518260,65.54864,22.238289,0.0,53.4,56.0,0.0,0,1780295676,MSSIS,0,VISCARIA,9198197,SMVK,0.0,0.0,6.2,LULEA TUG CH12,52,1900-01-01 00:00:00
258008340,78.227974,15.610106,0.1,9.0,112.0,3.6158633,5,1780295676,MSSIS,0,ADVENT SUPPLIER,0,LE2145,0.0,0.0,0.0,LONGYEARBYEN,53,1900-01-01 00:00:00
257706800,62.735394,7.87523,0.0,2.2,511.0,-731.3865,0,1780295676,MSSIS,0,VILMA,0,LG5566,0.0,0.0,0.0,SOVIK,90,1900-01-01 00:00:00
205309000,49.505234,-0.09412,5.7,96.2,88.0,0.0,3,1780295676,MSSIS,0,LANGE WAPPER,9174139,ORMP,0.0,0.0,9.8,FR LEH,33,1900-01-01 00:00:00
257683600,68.5831,14.913545,0.0,360.0,118.0,0.0,0,1780295676,MSSIS,0,ASBJOERN,9718650,LKNW,0.0,0.0,3.0,SANDNES,0,1900-01-01 00:00:00
256209000,43.395935,4.94125,0.0,75.0,336.0,0.0,1,1780295676,MSSIS,0,LIBERA,9293973,9HOG8,0.0,0.0,9.3,FRLAV,80,1900-01-01 00:00:00
232026951,49.471485,0.102815,0.0,150.4,294.0,0.0,3,1780295676,MSSIS,0,SEVERN SUPPORTER,9868534,MHBD6,0.0,0.0,2.2,LEHAVRE,52,1900-01-01 00:00:00
565810000,51.374386,1.8723533,15.1,209.2,208.0,0.0,0,1780295676,MSSIS,0,MAERSK BATAM,9355331,9VHF2,0.0,0.0,11.0,DEHAMMOPTM,71,1900-01-01 00:00:00
636018663,29.743406,-95.098495,0.0,147.3,319.0,0.0,5,1780295676,MSSIS,0,TIVOLI PARK,9780536,D5QU2,0.0,0.0,7.2,USHOU,89,1900-01-01 00:00:00
367759740,30.107193,-93.30162,0.0,295.3,244.0,0.0,12,1780295676,MSSIS,0,AMERICAN VALOR,0,WDJ2581,0.0,0.0,0.0,US0E9B070R,57,1900-01-01 00:00:00
367456430,29.78344,-93.33182,0.0,292.5,511.0,-731.3865,5,1780295676,MSSIS,0,CAPTWEBSTER,0,WDF4843,0.0,0.0,2.2,CMR,31,1900-01-01 00:00:00
316040483,48.33474,-123.602516,0.0,352.0,244.0,0.17856115,5,1780295676,MSSIS,0,KJ GARDNER,9420150,VGCO,0.0,0.0,6.8,BECHER BAY,54,1900-01-01 00:00:00
258645000,29.26104,-94.46502,0.0,83.9,150.0,0.0,1,1780295676,MSSIS,0,CLIPPER HERMES,9378151,LAIC6,0.0,0.0,6.4,USHOU,84,1900-01-01 00:00:00
538009005,33.699734,-7.6963835,0.1,149.0,329.0,-7.5442085,1,1780295677,MSSIS,0,HYDRA DAWN,9607447,V7A4188,0.0,0.0,9.8,MA CAS,70,1900-01-01 00:00:00
225980696,39.42715,-0.33031,0.0,360.0,511.0,0.0,15,1780295677,MSSIS,0,,0,,0.0,0.0,0.0,,36,1900-01-01 00:00:00
225998465,38.911404,1.44872,0.0,360.0,511.0,0.0,15,1780295677,MSSIS,0,,0,EA2395,0.0,0.0,0.0,,37,1900-01-01 00:00:00
636021492,43.34747,-3.043005,0.0,330.1,32.0,0.0,5,1780295677,MSSIS,0,MSC SARYA III,9241451,5LEE9,0.0,0.0,8.6,ESBIO,70,1900-01-01 00:00:00
256536000,36.14417,-5.2970233,0.1,319.5,61.0,-2.187374,1,1780295677,MSSIS,0,LEVANTE LNG,9942524,9HA5876,0.0,0.0,6.9,GIGIB,80,1900-01-01 00:00:00
224253750,36.80755,-6.767105,3.0,292.5,511.0,-731.3865,7,1780295677,MSSIS,0,MARIELA Y MANUELA,0,EB4941,0.0,0.0,1.7,BOMBITO,30,1900-01-01 00:00:00
503079910,-27.192116,153.10811,0.0,84.8,511.0,0.0,15,1780295676,MSSIS,0,,0,ADE88Q,0.0,0.0,0.0,,36,1900-01-01 00:00:00
636018116,33.660244,-7.62375,0.1,154.3,314.0,0.0,1,1780295677,MSSIS,0,SELECTA,9424807,D5OF9,0.0,0.0,7.9,MA CAS,90,1900-01-01 00:00:00
257665000,36.58642,-6.6692467,0.0,70.0,344.0,-1.6070504,1,1780295677,MSSIS,0,CLIPPER VENUS,9731042,LATU7,0.0,0.0,7.4,ES ALG  ES CAD,80,1900-01-01 00:00:00
210607000,60.089577,26.144808,9.2,231.7,230.0,-0.044640288,0,1780295677,MSSIS,0,BAYMAR,1031551,5BNW6,0.0,0.0,4.4,FIHKO,70,1900-01-01 00:00:00
563203300,-3.9104784,-35.585358,12.6,141.2,137.0,-1.1160072,0,1780295676,MSSIS,0,HENBIT,9933509,9V7073,0.0,0.0,12.2,SUAPE,80,1900-01-01 00:00:00
265795110,55.32246,14.10098,0.6,283.8,511.0,0.0,15,1780295677,MSSIS,0,,0,SFB5770,0.0,0.0,0.0,,30,1900-01-01 00:00:00
218056630,58.623512,17.418999,5.4,75.9,511.0,0.0,15,1780295677,MSSIS,0,VINCENTA,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
710005742,-2.5540166,-44.376694,0.1,196.3,511.0,-731.3865,8,1780295676,MSSIS,0,WS CENTAURUS,9927861,PU7192,0.0,0.0,6.3,SAO LUIS,52,1900-01-01 00:00:00
219029572,55.177773,11.655187,0.0,360.0,511.0,0.0,15,1780295677,MSSIS,0,NOVA KIEFFER,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
219034151,54.898273,9.792415,0.1,360.0,511.0,0.0,15,1780295677,MSSIS,0,,0,5QBR,0.0,0.0,0.0,,37,1900-01-01 00:00:00
338483392,41.6284,-70.905045,0.0,360.0,511.0,0.0,15,1780295677,MSSIS,0,EPIMONI,0,,0.0,0.0,0.0,,0,1900-01-01 00:00:00
247122210,42.09758,16.995338,2.9,5.5,511.0,-731.3865,7,1780295677,MSSIS,0,GALILEO,0,IWMM,0.0,0.0,0.0,,30,1900-01-01 00:00:00
265584790,59.328617,18.08039,0.0,171.8,321.0,0.0,0,1780295677,MSSIS,0,DJURGARDEN 11,0,SJND,0.0,0.0,1.9,,6,1900-01-01 00:00:00
338412592,47.621307,-122.520836,0.0,360.0,511.0,0.0,15,1780295677,MSSIS,0,,0,,0.0,0.0,0.0,,37,1900-01-01 00:00:00
338252851,33.97575,-118.4513,0.1,177.2,511.0,0.0,15,1780295677,MSSIS,0,,0,,0.0,0.0,0.0,,37,1900-01-01 00:00:00
244660287,51.269413,4.21793,0.0,303.1,208.0,0.0,0,1780295677,MSSIS,0,TERRA,0,PD6559,0.0,0.0,2.0,KALLO 1241,79,1900-01-01 00:00:00
636024193,51.302265,4.267845,0.0,235.1,32.0,0.0,5,1780295677,MSSIS,0,MSC TEMA VIII,9983669,5LRK9,0.0,0.0,9.9,DEBRV,94,1900-01-01 00:00:00
269119160,43.208397,5.4243817,0.4,201.5,265.0,0.0,15,1780295677,MSSIS,0,,0,HBY6013,0.0,0.0,0.0,,36,1900-01-01 00:00:00
209168000,55.735687,20.235472,8.9,270.3,270.0,0.0,0,1780295677,MSSIS,0,AGATH,9537642,5BFJ6,0.0,0.0,5.3,LT KLJ,80,1900-01-01 00:00:00
368219170,35.539604,-77.05409,0.0,317.2,37.0,0.0,15,1780295677,MSSIS,0,,0,WDM5780,0.0,0.0,0.0,,37,1900-01-01 00:00:00
244867550,51.43952,4.2343283,0.0,125.5,172.0,0.0,5,1780295677,MSSIS,0,VALENTINO,0,PF2050,0.0,0.0,0.0,ANTWERPEN INSTEEKDOK,80,1900-01-01 00:00:00
620999754,24.990614,56.857452,0.3,26.3,511.0,-731.3865,15,1780295677,MSSIS,0,SADRA 1,1098585,D6A3753,0.0,0.0,4.0,,70,1900-01-01 00:00:00
227127900,48.642563,-2.01953,7.7,124.1,511.0,-731.3865,7,1780295677,MSSIS,0,FV FRANCKANNIE,8541488,FVHR,0.0,0.0,0.0,FISHILIER,30,1900-01-01 00:00:00
235099749,43.747883,7.4602833,0.0,71.7,216.0,-10.0440645,1,1780295677,MSSIS,0,NAIA,9462782,2GQV2,0.0,0.0,4.6,MONACO ANCHORAGE,37,1900-01-01 00:00:00
228362700,46.187065,-1.6228516,3.5,266.2,268.0,0.0,0,1780295677,MSSIS,0,FV ILE VERTIME,9870898,FLDG,0.0,0.0,3.5,,30,1900-01-01 00:00:00
366929330,34.239983,-77.95238,0.1,74.3,336.0,0.0,5,1780295677,MSSIS,0,CAPE HATTERAS,8023541,WRZ8934,0.0,0.0,2.8,ILM NC,90,1900-01-01 00:00:00
367513420,30.338848,-88.508545,0.0,190.7,511.0,-731.3865,5,1780295677,MSSIS,0,PRIDE,0,WDG2330,0.0,0.0,2.8,US07J90XJ7,57,1900-01-01 00:00:00
319246100,25.75717,-80.14193,0.0,109.8,128.0,0.0,5,1780295677,MSSIS,0,AGUADULCE,9977529,ZGPA,0.0,0.0,3.0,MIAMI,37,1900-01-01 00:00:00
257883500,68.13133,13.4256735,0.0,51.8,250.0,0.0,0,1780295677,MSSIS,0,GERHARD JAKOBSEN,0,LCUN,0.0,0.0,0.0,FISHING BANKS,30,1900-01-01 00:00:00
367587440,40.51687,-74.24527,0.0,360.0,511.0,-731.3865,12,1780295677,MSSIS,0,PELHAM,5108182,WDG9405,0.0,0.0,9.3,,10,1900-01-01 00:00:00
248851000,45.613377,13.774525,0.0,351.2,248.0,0.0,5,1780295677,MSSIS,0,,0,9HA4835,0.0,0.0,0.0,,80,1900-01-01 00:00:00
